company,company_size,job_title,level,domain,yoe_total,yoe_at_company,base,stock,bonus,total_compensation,location
Visa,21000,Software Engineering Manager,Senior Manager,Security,9 yrs,8 yrs,50400.0,4000.0,9600.0,64043.0,"Bengaluru, KA, India"
Visa,21000,Software Engineering Manager,Senior Director,Testing (SDET),20 yrs,12 yrs,240000.0,75000.0,60000.0,395000.0,"Foster City, CA"
Visa,21000,Software Engineering Manager,Director,Data,13 yrs,4 yrs,108400.0,19300.0,19500.0,147220.0,"Bengaluru, KA, India"
Visa,21000,Software Engineering Manager,Senior Manager,Data,9 yrs,7 yrs,193500.0,25000.0,35000.0,253500.0,"Austin, TX"
Visa,21000,Software Engineering Manager,VP,Full Stack,20 yrs,13 yrs,300000.0,0.0,60000.0,360000.0,"Dallas, TX"
Visa,21000,Software Engineering Manager,Senior Director,API Development (Back-End),25 yrs,10 yrs,225000.0,60000.0,50000.0,335000.0,"Austin, TX"
Visa,21000,Technical Program Manager,Senior Director,Payments,18 yrs,9 yrs,200000.0,50000.0,80000.0,330000.0,"Austin, TX"
Visa,21000,Technical Program Manager,Staff TPM,Operations & Infrastructure Analytics,10 yrs,7 yrs,146000.0,15000.0,25000.0,186000.0,"Austin, TX"
Visa,21000,Technical Program Manager,Staff TPM,hidden,6 yrs,4 yrs,150000.0,0.0,20000.0,170000.0,"Austin, TX"
Visa,21000,Technical Program Manager,Senior TPM,PMO,9 yrs,2 yrs,35300.0,0.0,4200.0,39520.0,"Bengaluru, KA, India"
Visa,21000,Technical Program Manager,Senior TPM,Program Manager,5-10 yrs,5-10 yrs,35200.0,0.0,4200.0,39432.0,"Bengaluru, KA, India"
Visa,21000,Technical Program Manager,Staff TPM,Scaled agile,9 yrs,4 yrs,186000.0,0.0,22300.0,208300.0,"Foster City, CA"
Visa,21000,Technical Program Manager,Staff TPM,Full Stack,12 yrs,4 yrs,190000.0,40000.0,40000.0,270000.0,"Foster City, CA"
Visa,21000,Technical Program Manager,TPM,Program Manager,8 yrs,2 yrs,33800.0,0.0,3600.0,37425.0,"Bengaluru, KA, India"
Visa,21000,Technical Program Manager,L65,-,15 yrs,4 yrs,153000.0,0.0,0.0,153000.0,"Austin, TX"
Visa,21000,Business Analyst,L3,Business,4 yrs,0 yrs,130000.0,0.0,0.0,130000.0,"Foster City, CA"
Visa,21000,Business Analyst,L6,Business Operations,9 yrs,3 yrs,168000.0,20000.0,20000.0,208000.0,"Foster City, CA"
Visa,21000,Business Analyst,L5,Audit,12 yrs,5 yrs,204000.0,40000.0,30000.0,274000.0,"San Francisco, CA"
Visa,21000,Business Analyst,L4,Strategy & Operations,4 yrs,2 yrs,114000.0,6000.0,11400.0,131400.0,"Austin, TX"
Visa,21000,Business Analyst,L3,hidden,0-1 yrs,0-1 yrs,91000.0,0.0,0.0,91000.0,"San Francisco, CA"
Visa,21000,Business Analyst,L5,BIE,5 yrs,2 yrs,133000.0,0.0,0.0,133000.0,"Bellevue, WA"
Visa,21000,Business Analyst,L7,Strategy,6 yrs,6 yrs,210000.0,53000.0,57000.0,320000.0,"San Francisco, CA"
Visa,21000,Business Analyst,L5,hidden,7 yrs,2 yrs,126000.0,8300.0,13000.0,147333.0,"Austin, TX"
Visa,21000,Business Analyst,Associate,Business,1 yr,1 yr,95000.0,4500.0,10000.0,109500.0,"San Francisco, CA"
Visa,21000,Product Designer,Senior Product Designer,User Experience (UX),4 yrs,1 yr,133000.0,0.0,15000.0,148000.0,"Seattle, WA"
Visa,21000,Product Designer,Senior Product Designer,User Experience (UX),6 yrs,2 yrs,130000.0,10000.0,0.0,140000.0,"Seattle, WA"
Visa,21000,Product Designer,Staff Product Designer,User Experience (UX),7 yrs,2 yrs,156000.0,0.0,0.0,156000.0,"San Francisco, CA"
Visa,21000,Product Designer,Senior Product Designer,User Experience (UX),4 yrs,4 yrs,115000.0,15000.0,9000.0,139000.0,"Seattle, WA"
Visa,21000,Product Designer,Senior Staff Product Designer,User Experience (UX),7 yrs,5 yrs,194900.0,18000.0,23000.0,235915.0,"New York, NY"
Visa,21000,Product Designer,hidden,hidden,5-10 yrs,5-10 yrs,167000.0,30000.0,40000.0,237000.0,San Francisco Bay Area
Visa,21000,Product Designer,L1,User Experience (UX),1 yr,0 yrs,112000.0,0.0,0.0,112000.0,"Austin, TX"
Visa,21000,Product Designer,Associate Product Designer,User Interfaces,1 yr,0 yrs,200000.0,0.0,0.0,200000.0,"New York, NY"
Visa,21000,Product Designer,Staff Product Designer,User Experience (UX),8 yrs,2 yrs,185000.0,45000.0,55000.0,285000.0,"Foster City, CA"
Google,258750,Software Engineer,L4,Site Reliability (SRE),14 yrs,4 yrs,108900.0,80000.0,15900.0,204805.0,"London, EN, United Kingdom"
Google,258750,Software Engineer,L3,Networking,7 yrs,4 yrs,110000.0,10000.0,0.0,120000.0,"Zurich, ZH, Switzerland"
Google,258750,Product Manager,Senior PM,Product,20 yrs,2 yrs,220000.0,0.0,0.0,220000.0,"San Francisco, CA"
Google,258750,Product Manager,Product Manager 1,Product,7 yrs,2 yrs,161000.0,100000.0,25000.0,286000.0,"New York, NY"
Google,258750,Product Manager,Director,Product,25 yrs,3 yrs,315000.0,1100.0,100000.0,1515000.0,"San Bruno, CA"
Google,258750,Product Manager,Director,Operations,19 yrs,1 yr,320000.0,1100.0,96000.0,1516000.0,"New York, NY"
Google,258750,Product Manager,Product Manager 2,Technical,20 yrs,2 yrs,190000.0,160000.0,30000.0,380000.0,"Sunnyvale, CA"
Google,258750,Product Manager,Product Manager 1,Product,10 yrs,2 yrs,167000.0,120000.0,30000.0,317000.0,"Mountain View, CA"
Google,258750,Product Manager,Product Manager 2,Product,12 yrs,2 yrs,189000.0,160000.0,28000.0,377000.0,"Mountain View, CA"
Google,258750,Product Designer,L4,User Experience (UX),8 yrs,2 yrs,123400.0,0.0,0.0,123425.0,"Sydney, NS, Australia"
Google,258750,Product Designer,L5,User Experience (UX),12 yrs,12 yrs,195000.0,260000.0,42000.0,497000.0,"Seattle, WA"
Google,258750,Product Designer,L4,Interaction Design,10 yrs,2 yrs,165000.0,68000.0,25000.0,258000.0,"San Francisco, CA"
Google,258750,Product Designer,L4,User Experience (UX),8 yrs,4 yrs,165000.0,0.0,0.0,165000.0,"Miami, FL"
Google,258750,Product Designer,L4,User Experience (UX),2 yrs,2 yrs,250000.0,0.0,0.0,250000.0,"San Francisco, CA"
Google,258750,Product Designer,L3,User Experience (UX),1 yr,1 yr,128000.0,33000.0,18000.0,179000.0,"San Francisco, CA"
Google,258750,Product Designer,L3,Interaction Design,4 yrs,0 yrs,109300.0,0.0,0.0,109317.0,"Toronto, ON, Canada"
Google,258750,Product Designer,L3,Mobile,4 yrs,2 yrs,150000.0,0.0,10000.0,160000.0,"New York, NY"
Google,258750,Product Designer,L4,Web,5 yrs,1 yr,200000.0,0.0,0.0,200000.0,"Los Angeles, CA"
Google,258750,Technical Program Manager,L4,Machine Learning,3 yrs,3 yrs,157000.0,0.0,0.0,157000.0,"New York, NY"
Google,258750,Technical Program Manager,L6,TPM,12 yrs,2 yrs,200000.0,100000.0,40000.0,340000.0,"Seattle, WA"
Google,258750,Technical Program Manager,L5,Security,10 yrs,2 yrs,132000.0,48000.0,20700.0,200701.0,"Dublin, DN, Ireland"
Google,258750,Technical Program Manager,L4,Security,12 yrs,2 yrs,166000.0,85000.0,21600.0,272600.0,"New York, NY"
Google,258750,Technical Program Manager,L5,Security,12 yrs,3 yrs,190000.0,115000.0,32000.0,337000.0,"New York, NY"
Google,258750,Technical Program Manager,L6,Tech,15 yrs,4 yrs,197000.0,135000.0,30000.0,362000.0,"Irvine, CA"
Google,258750,Technical Program Manager,L6,Strategy & Operations,15 yrs,5 yrs,219000.0,150500.0,53500.0,423000.0,"San Francisco, CA"
Google,258750,Technical Program Manager,L6,hidden,33 yrs,14 yrs,216000.0,127000.0,65000.0,408000.0,"San Francisco, CA"
Google,258750,Technical Program Manager,L8,TPM,20 yrs,2 yrs,310000.0,380000.0,93000.0,783000.0,"Mountain View, CA"
Google,258750,Sales,L6,Sales,8 yrs,8 yrs,196000.0,60000.0,147000.0,403000.0,"New York, NY"
Google,258750,Sales,L5,Strategy,10 yrs,0 yrs,210000.0,37500.0,33000.0,280500.0,"New York, NY"
Google,258750,Sales,L7,Cloud,10 yrs,3 yrs,167000.0,190000.0,0.0,597000.0,"New York, NY"
Google,258750,Sales,L5,Ads,10 yrs,1 yr,117200.0,0.0,0.0,182944.0,"Munich, BY, Germany"
Google,258750,Sales,L3,Ads,3 yrs,1 yr,100000.0,10000.0,0.0,140000.0,"San Francisco, CA"
Google,258750,Sales,L3,Sales,0 yrs,0 yrs,100000.0,0.0,0.0,100000.0,"New York, NY"
Google,258750,Sales,L7,Sales,21 yrs,3 yrs,249000.0,175000.0,186000.0,610000.0,"Mountain View, CA"
Google,258750,Sales,L5,Account Management,12 yrs,7 yrs,99000.0,35000.0,58000.0,192000.0,"Dublin, DN, Ireland"
Google,258750,Sales,L3,Ads,5 yrs,2 yrs,100000.0,20000.0,0.0,155000.0,"Los Angeles, CA"
Google,258750,Software Engineering Manager,Manager (L6),Distributed Systems (Back-End),20 yrs,3 yrs,250000.0,200000.0,50000.0,500000.0,"Sunnyvale, CA"
Google,258750,Software Engineering Manager,Manager (L6),Distributed Systems (Back-End),19 yrs,2 yrs,255000.0,430000.0,0.0,685000.0,"Sunnyvale, CA"
Google,258750,Software Engineering Manager,Manager,Data,7 yrs,5 yrs,200000.0,170000.0,30000.0,400000.0,"Kirkland, WA"
Google,258750,Software Engineering Manager,Manager (L6),Distributed Systems (Back-End),13 yrs,0 yrs,270000.0,225000.0,66500.0,561500.0,"Sunnyvale, CA"
Google,258750,Software Engineering Manager,Manager (L6),Full Stack,13 yrs,8 yrs,250000.0,400000.0,24000.0,674000.0,"San Francisco, CA"
Google,258750,Software Engineering Manager,Manager (L6),Distributed Systems (Back-End),15 yrs,0 yrs,256000.0,250000.0,63700.0,569700.0,"Sunnyvale, CA"
Google,258750,Software Engineering Manager,Senior Manager,Web,22 yrs,10 yrs,305000.0,330000.0,90000.0,725000.0,"Mountain View, CA"
Google,258750,Software Engineering Manager,Manager (L6),Cloud,5 yrs,2 yrs,235000.0,200000.0,46000.0,481000.0,"Kirkland, WA"
Google,258750,Software Engineering Manager,Manager (L6),Production,16 yrs,4 yrs,240000.0,100000.0,48000.0,388000.0,"San Jose, CA"
Google,258750,Data Scientist,L6,hidden,11 yrs,11 yrs,229000.0,100000.0,45000.0,374000.0,"Sunnyvale, CA"
Google,258750,Data Scientist,L5,Research,10 yrs,7 yrs,175000.0,100000.0,30000.0,305000.0,"Seattle, WA"
Google,258750,Data Scientist,L6,AI,10 yrs,9 yrs,225000.0,178000.0,52000.0,455000.0,"San Francisco, CA"
Google,258750,Data Scientist,L3,Machine Learning,0 yrs,0 yrs,120000.0,0.0,0.0,120000.0,"Los Angeles, CA"
Google,258750,Data Scientist,L3,gg,1 yr,0 yrs,120000.0,0.0,0.0,120000.0,"New York, NY"
Google,258750,Data Scientist,L8,Research,34 yrs,7 yrs,350000.0,450000.0,150000.0,950000.0,"Mountain View, CA"
Google,258750,Data Scientist,L6,Data,7 yrs,3 yrs,200000.0,80000.0,40000.0,320000.0,"Los Angeles, CA"
Google,258750,Data Scientist,L3,Day,10 yrs,10 yrs,100000.0,0.0,0.0,100000.0,"Los Angeles, CA"
Google,258750,Program Manager,L6,Program Management,10 yrs,5 yrs,190000.0,0.0,30000.0,220000.0,"New York, NY"
Google,258750,Program Manager,L6,UX,15 yrs,4 yrs,198000.0,144000.0,34500.0,376500.0,"New York, NY"
Google,258750,Program Manager,L4,hidden,9 yrs,2 yrs,34900.0,8400.0,6000.0,49406.0,"Bengaluru, KA, India"
Google,258750,Program Manager,L5,Fiber,20 yrs,7 yrs,152000.0,80000.0,22500.0,254500.0,"Cary, NC"
Google,258750,Program Manager,L4,hidden,6 yrs,2 yrs,125000.0,45000.0,20000.0,190000.0,"Washington, DC"
Google,258750,Program Manager,L4,Core,2 yrs,2 yrs,130000.0,40000.0,19500.0,189500.0,"Chicago, IL"
Google,258750,Program Manager,L5,Cloud,10 yrs,4 yrs,185000.0,0.0,0.0,185000.0,"Sunnyvale, CA"
Google,258750,Program Manager,L5,Program Manager,15 yrs,4 yrs,180000.0,70000.0,30000.0,280000.0,"Sunnyvale, CA"
Google,258750,Hardware Engineer,L6,HW engineer,25 yrs,6 yrs,230000.0,160000.0,45000.0,435000.0,"Mountain View, CA"
Google,258750,Hardware Engineer,L5,ASIC Design,12 yrs,5 yrs,200000.0,120000.0,40000.0,360000.0,"San Francisco, CA"
Google,258750,Hardware Engineer,L4,ASIC Design,8 yrs,4 yrs,43200.0,45000.0,8600.0,96800.0,"Bengaluru, KA, India"
Google,258750,Marketing,L4,Tag,9 yrs,5 yrs,147000.0,0.0,0.0,147000.0,"San Francisco, CA"
Google,258750,Marketing,L3,Marketing,2 yrs,1 yr,65000.0,0.0,0.0,65000.0,"Toronto, ON, Canada"
Google,258750,Marketing,L6,Ads,8 yrs,2 yrs,242000.0,135000.0,46000.0,423000.0,"San Francisco, CA"
Google,258750,Marketing,L4,Ads,10 yrs,2 yrs,120000.0,40000.0,18000.0,178000.0,"Atlanta, GA"
Google,258750,Marketing,L3,hidden,0 yrs,0 yrs,114000.0,16000.0,17100.0,147100.0,"San Francisco, CA"
Google,258750,Marketing,L5,"PMM, GPL",12 yrs,7 yrs,220000.0,105000.0,30000.0,355000.0,"New York, NY"
Google,258750,Marketing,L5,xx,9 yrs,7 yrs,10000.0,20000.0,2000.0,32000.0,"Delhi, DL, India"
Google,258750,Marketing,L4,PMM,4 yrs,2 yrs,140000.0,0.0,0.0,140000.0,"New York, NY"
Google,258750,Marketing,L8,Product Marketing,11+ yrs,11+ yrs,362300.0,103500.0,81300.0,547214.0,"Singapore, SG, Singapore"
Google,258750,Marketing,L5,PMM,8 yrs,3 yrs,180000.0,0.0,0.0,180000.0,"New York, NY"
Google,258750,Project Manager,L4,Cloud,7 yrs,2 yrs,148000.0,60000.0,18000.0,226000.0,"Sunnyvale, CA"
Google,258750,Project Manager,L5,Engineering,10 yrs,8 yrs,180000.0,75000.0,31500.0,286500.0,"New York, NY"
Google,258750,Project Manager,L6,Compliance,13 yrs,2 yrs,181000.0,80000.0,35000.0,296000.0,"Austin, TX"
Google,258750,Project Manager,L6,HR,14 yrs,2 yrs,175000.0,61000.0,35000.0,271000.0,"Dallas, TX"
Google,258750,Project Manager,L6,User Research,12 yrs,2 yrs,220000.0,138000.0,44000.0,402000.0,"New York, NY"
Google,258750,Project Manager,L5,Classified,12 yrs,0 yrs,58000.0,0.0,0.0,58020.0,"Toronto, ON, Canada"
Google,258750,Project Manager,L5,hidden,4 yrs,3 yrs,120000.0,0.0,0.0,120000.0,"Atlanta, GA"
Google,258750,Project Manager,L5,Finance,22 yrs,1 yr,182000.0,50000.0,26000.0,258000.0,"Sunnyvale, CA"
Google,258750,Solution Architect,L5,Machine Learning,10 yrs,2 yrs,131300.0,0.0,0.0,131326.0,"Singapore, SG, Singapore"
Google,258750,Solution Architect,L5,Data and Analytics,6 yrs,0 yrs,113100.0,39800.0,1800.0,203126.0,"Montreal, QC, Canada"
Google,258750,Solution Architect,L7,GBO,26 yrs,8 yrs,239000.0,180000.0,65000.0,484000.0,"Boulder, CO"
Google,258750,Solution Architect,L5,Cloud,15 yrs,3 yrs,131400.0,63100.0,18900.0,213448.0,"Munich, BY, Germany"
Google,258750,Solution Architect,L7,Trust and Safety,20 yrs,13 yrs,240000.0,150000.0,80000.0,470000.0,"San Francisco, CA"
Google,258750,Solution Architect,L4,Cloud,8 yrs,2 yrs,48100.0,15000.0,0.0,63123.0,"Delhi, DL, India"
Google,258750,Solution Architect,L3,App Mod,1 yr,1 yr,61500.0,10500.0,5300.0,77312.0,"Paris, IL, France"
Google,258750,Solution Architect,L4,AI,5 yrs,2 yrs,120000.0,45000.0,22000.0,187000.0,"Miami, FL"
Google,258750,Solution Architect,L3,Tag,7 yrs,3 yrs,100000.0,0.0,0.0,100000.0,"Zurich, ZH, Switzerland"
Google,258750,Recruiter,L3,Technical,5 yrs,0 yrs,100000.0,0.0,0.0,100000.0,"New York, NY"
Google,258750,Recruiter,L3,Technical,5 yrs,4 yrs,103000.0,40000.0,20000.0,163000.0,"Los Angeles, CA"
Google,258750,Recruiter,L6,Technical,20 yrs,8 yrs,78100.0,100000.0,21600.0,199740.0,"Bengaluru, KA, India"
Google,258750,Recruiter,L4,General,10 yrs,4 yrs,139000.0,0.0,0.0,139000.0,"New York, NY"
Google,258750,Recruiter,L4,University,2 yrs,0 yrs,110000.0,0.0,0.0,110000.0,"Los Angeles, CA"
Google,258750,Recruiter,L4,Technical,8 yrs,5 yrs,130000.0,90000.0,0.0,220000.0,"Los Angeles, CA"
Google,258750,Financial Analyst,L6,1,12 yrs,1 yr,168000.0,85000.0,33000.0,286000.0,"Chicago, IL"
Google,258750,Financial Analyst,L5,focus,5 yrs,1 yr,148000.0,30000.0,20000.0,198000.0,"Austin, TX"
Google,258750,Financial Analyst,L4,Finance,6 yrs,1 yr,148000.0,0.0,0.0,148000.0,"New York, NY"
Google,258750,Financial Analyst,L5,Finance,12 yrs,6 yrs,174000.0,60000.0,30000.0,264000.0,"Mountain View, CA"
Google,258750,Financial Analyst,L2,Data,1 yr,1 yr,95000.0,11000.0,15000.0,121000.0,"Sunnyvale, CA"
Google,258750,Financial Analyst,L4,Finance,6 yrs,1 yr,131000.0,60000.0,15000.0,206000.0,"Chicago, IL"
Google,258750,Financial Analyst,L4,Cloud,7 yrs,1 yr,130000.0,40000.0,15000.0,185000.0,"Kirkland, WA"
Google,258750,Financial Analyst,L4,Cloud,6 yrs,2 yrs,120000.0,30000.0,15000.0,165000.0,"Chicago, IL"
Google,258750,Financial Analyst,L4,Finance,6 yrs,1 yr,126000.0,25000.0,19000.0,170000.0,"Chicago, IL"
Google,258750,Financial Analyst,L5,Finance,10 yrs,9 yrs,250000.0,40000.0,0.0,290000.0,"Los Angeles, CA"
Google,258750,Accountant,L5,Cloud,10 yrs,0 yrs,150000.0,0.0,0.0,150000.0,"Chicago, IL"
Google,258750,Accountant,L3,Tag,3 yrs,2 yrs,120000.0,0.0,0.0,120000.0,"San Francisco, CA"
Google,258750,Business Analyst,L5,Trust and Safety,7 yrs,2 yrs,173000.0,75000.0,32000.0,280000.0,"San Bruno, CA"
Google,258750,Business Analyst,L3,Payments,3 yrs,2 yrs,118000.0,30000.0,17700.0,165700.0,"San Francisco, CA"
Google,258750,Business Analyst,L3,hidden,5 yrs,2 yrs,100000.0,0.0,0.0,100000.0,"San Francisco, CA"
Google,258750,Business Analyst,L3,Finance,4 yrs,2 yrs,14400.0,0.0,0.0,14409.0,"Bengaluru, KA, India"
Google,258750,Business Analyst,L4,Risk,6 yrs,1 yr,146000.0,0.0,0.0,146000.0,"Sunnyvale, CA"
Google,258750,Business Analyst,L4,GL,7 yrs,4 yrs,40000.0,20000.0,8000.0,68000.0,"Bengaluru, KA, India"
Google,258750,Business Analyst,L3,Analyst,3 yrs,3 yrs,150000.0,0.0,0.0,150000.0,"New York, NY"
Google,258750,Human Resources,L5,Compensation,8 yrs,3 yrs,250000.0,0.0,50000.0,300000.0,"San Francisco, CA"
Google,258750,Human Resources,L4,General,12 yrs,2 yrs,89000.0,50100.0,17500.0,156695.0,"London, EN, United Kingdom"
Google,258750,Human Resources,L6,AI,11 yrs,10 yrs,211000.0,70000.0,42000.0,323000.0,"Mountain View, CA"
Google,258750,Human Resources,L3,CPA,5 yrs,3 yrs,100000.0,0.0,0.0,100000.0,"New York, NY"
Google,258750,Human Resources,L5,Hiring,7 yrs,0 yrs,121500.0,0.0,0.0,121505.0,"Munich, BY, Germany"
Google,258750,Human Resources,L4,Talent Acquisition,4 yrs,4 yrs,267800.0,0.0,0.0,267801.0,"Berlin, BE, Germany"
Google,258750,Human Resources,L7,dei,10 yrs,1 yr,265000.0,100000.0,60000.0,425000.0,"New York, NY"
Google,258750,Human Resources,L5,HRBP,5 yrs,5 yrs,150000.0,0.0,0.0,150000.0,"New York, NY"
Google,258750,Mechanical Engineer,L5,Construction,10 yrs,0 yrs,140000.0,75000.0,21000.0,236000.0,"Dallas, TX"
Google,258750,Mechanical Engineer,L4,Additive Manufacturing,9 yrs,5 yrs,156000.0,80000.0,23000.0,259000.0,"Mountain View, CA"
Google,258750,Mechanical Engineer,L4,ME,5 yrs,3 yrs,175000.0,0.0,0.0,175000.0,"San Francisco, CA"
Google,258750,Business Development,L6,Biz,6 yrs,3 yrs,245000.0,0.0,0.0,245000.0,"New York, NY"
Google,258750,Business Development,L6,Sales Strategy,13 yrs,8 yrs,210000.0,130000.0,50000.0,390000.0,"Los Angeles, CA"
Google,258750,Business Development,L5,AI,9 yrs,2 yrs,200000.0,130000.0,30000.0,360000.0,"New York, NY"
Google,258750,Business Development,L5,Admob,7 yrs,6 yrs,192000.0,40000.0,29000.0,261000.0,"New York, NY"
Google,258750,Business Development,L5,Strategic Partnerships Development Manager,18 yrs,6 yrs,133500.0,61700.0,28000.0,223310.0,"London, EN, United Kingdom"
Google,258750,Business Development,L3,Sales,3 yrs,2 yrs,85000.0,10000.0,0.0,140000.0,"San Francisco, CA"
Google,258750,Business Development,L5,YouTube,7 yrs,0 yrs,162000.0,54000.0,31800.0,247800.0,"Washington, DC"
Google,258750,Marketing Operations,L3,Data,3 yrs,3 yrs,100000.0,0.0,0.0,100000.0,"New York, NY"
Google,258750,Marketing Operations,L5,Strategy,9 yrs,2 yrs,162000.0,70000.0,28000.0,260000.0,"Chicago, IL"
Google,258750,Marketing Operations,L3,Product,5 yrs,0 yrs,160000.0,0.0,0.0,160000.0,"New York, NY"
Google,258750,Marketing Operations,L6,Chrome,20 yrs,3 yrs,217000.0,110000.0,47700.0,374740.0,"New York, NY"
Google,258750,Marketing Operations,L4,Supply Chain,8 yrs,1 yr,151000.0,60000.0,30000.0,241000.0,"New York, NY"
Google,258750,Marketing Operations,L5,Internal,10 yrs,5 yrs,193000.0,50000.0,30000.0,273000.0,"New York, NY"
Google,258750,Marketing Operations,L6,GTM,7 yrs,2 yrs,225000.0,85000.0,22000.0,332000.0,"Mountain View, CA"
Google,258750,Marketing Operations,L3,Software Engineer,1 yr,0 yrs,30000.0,0.0,0.0,30000.0,"New York, NY"
Google,258750,Marketing Operations,L6,E,2 yrs,2 yrs,110000.0,0.0,0.0,110000.0,"Austin, TX"
Google,258750,Information Technologist,L5,Networking,13 yrs,4 yrs,170000.0,0.0,0.0,170000.0,"Reston, VA"
Google,258750,Information Technologist,L6,Data,10 yrs,1 yr,240000.0,0.0,0.0,240000.0,"San Francisco, CA"
Google,258750,Management Consultant,L4,Strategy & Operations,4 yrs,2 yrs,141000.0,27000.0,25000.0,193000.0,"San Francisco, CA"
Google,258750,Management Consultant,L8,Real Estate,20 yrs,4 yrs,295000.0,360000.0,100000.0,755000.0,"Sunnyvale, CA"
Google,258750,Management Consultant,L7,Security,15 yrs,1 yr,232000.0,200000.0,58000.0,490000.0,"Dallas, TX"
Google,258750,Management Consultant,L6,-,20 yrs,2 yrs,167100.0,51400.0,38600.0,257120.0,"London, EN, United Kingdom"
Google,258750,Management Consultant,L3,GTM,3 yrs,1 yr,75400.0,12000.0,11300.0,98700.0,"Singapore, SG, Singapore"
Google,258750,Management Consultant,L6,Vendor Management,11 yrs,0 yrs,114800.0,0.0,30800.0,145622.0,"Sao Paulo, SP, Brazil"
Google,258750,Management Consultant,L6,Strategy,12 yrs,3 yrs,207300.0,111100.0,44400.0,362811.0,"Singapore, SG, Singapore"
Google,258750,Sales Engineer,L6,Sales Engineering,18 yrs,3 yrs,178000.0,60000.0,76000.0,314000.0,"New York, NY"
Google,258750,Sales Engineer,L5,-,15 yrs,4 yrs,157000.0,60000.0,0.0,284000.0,Washington DC
Google,258750,Sales Engineer,L4,Data Analytics,6 yrs,3 yrs,127000.0,60000.0,80000.0,267000.0,"Boston, MA"
Google,258750,Sales Engineer,L5,Cloud,9 yrs,0 yrs,100000.0,18000.0,0.0,160515.0,"Dublin, DN, Ireland"
Google,258750,Sales Engineer,L3,Startups,2 yrs,2 yrs,105000.0,21000.0,18000.0,144000.0,"Austin, TX"
Google,258750,Sales Engineer,L7,Customer Engineer,17 yrs,5 yrs,250500.0,65300.0,62600.0,378438.0,"Dubai, DU, United Arab Emirates"
Google,258750,Sales Engineer,L5,Sales,9 yrs,5 yrs,250000.0,45000.0,0.0,325000.0,"Sunnyvale, CA"
Google,258750,Sales Engineer,L6,Data Analytics,25 yrs,3 yrs,200000.0,170000.0,80000.0,450000.0,"New York, NY"
Google,258750,Security Analyst,1,Ma,0 yrs,0 yrs,80000.0,0.0,0.0,80000.0,"New York, NY"
Google,258750,Security Analyst,L3,Mandiant,2 yrs,0 yrs,71800.0,15000.0,11700.0,98507.0,"Montreal, QC, Canada"
Google,258750,Security Analyst,L3,-,2 yrs,1 yr,120000.0,0.0,0.0,120000.0,"San Francisco, CA"
Google,258750,Security Analyst,L2,123,6 yrs,2 yrs,135000.0,0.0,0.0,135000.0,"Los Angeles, CA"
Google,258750,Security Analyst,L6,Security Engeering,20 yrs,2 yrs,156300.0,25700.0,25700.0,207750.0,"Sydney, NS, Australia"
Google,258750,Security Analyst,L4,s,3 yrs,0 yrs,200000.0,0.0,0.0,200000.0,"New York, NY"
Google,258750,Security Analyst,L3,Infosec,8 yrs,3 yrs,105000.0,0.0,0.0,105000.0,"Chicago, IL"
Google,258750,Security Analyst,Junior,General,1 yr,0 yrs,190000.0,0.0,0.0,190000.0,"Houston, TX"
Google,258750,Technical Writer,L3,Cybersecurity,1 yr,0 yrs,103000.0,40000.0,15000.0,158000.0,"Seattle, WA"
Google,258750,Technical Writer,L5,Hardware,13 yrs,9 yrs,125000.0,75000.0,20000.0,220000.0,"Omaha, NE"
Google,258750,Technical Writer,L4,w,4 yrs,2 yrs,244300.0,0.0,0.0,244312.0,"Los Angeles, CA"
Google,258750,Technical Writer,L4,hidden,1 yr,1 yr,133000.0,50000.0,17000.0,200000.0,"San Francisco, CA"
Google,258750,Technical Writer,L6,Cloud,10 yrs,3 yrs,114500.0,92300.0,25900.0,232704.0,"Kitchener, ON, Canada"
Google,258750,Technical Writer,L5,Cloud,16 yrs,11 yrs,176700.0,88900.0,36400.0,302014.0,"Sunnyvale, CA"
Google,258750,Technical Writer,L3,Tag,3 yrs,1 yr,120000.0,0.0,0.0,120000.0,"Los Angeles, CA"
Google,258750,Technical Writer,L5,Senior,14 yrs,12 yrs,147000.0,80000.0,27000.0,254000.0,"Seattle, WA"
Google,258750,Legal,L1,Tag,11 yrs,1 yr,300000.0,0.0,0.0,300000.0,"Chicago, IL"
Google,258750,Legal,L5,Legal,5 yrs,1 yr,240000.0,0.0,0.0,240000.0,"New York, NY"
Google,258750,Legal,L3,hidden,7 yrs,3 yrs,250000.0,0.0,0.0,250000.0,"New York, NY"
Google,258750,Legal,L5,Privacy,6 yrs,1 yr,220000.0,50000.0,0.0,270000.0,"New York, NY"
Google,258750,Legal,L5,Public Policy,12 yrs,12 yrs,146000.0,75000.0,23000.0,244000.0,"New York, NY"
Google,258750,Legal,L8,Product and Privacy,17 yrs,2 yrs,280000.0,540000.0,100000.0,920000.0,"Atlanta, GA"
Google,258750,Legal,L3,Operational,10 yrs,5 yrs,300000.0,0.0,0.0,300000.0,"Los Angeles, CA"
Google,258750,Product Design Manager,L5,UX Research,10 yrs,10 yrs,193000.0,170000.0,45000.0,408000.0,"Mountain View, CA"
Google,258750,Product Design Manager,hidden,hidden,5-10 yrs,5-10 yrs,180000.0,25000.0,0.0,205000.0,"San Francisco, CA"
