company,company_size,job_title,level,domain,yoe_total,yoe_at_company,base,stock,bonus,total_compensation,location
Google,"258,750",Product Manager,Product Manager 1,Product,7 yrs,2 yrs,161K,100K,25K,"$286,000","New York, NY"
Google,"258,750",Product Manager,Product Manager 2,Product,15 yrs,3 yrs,72K,119.9K,10.8K,"$202,687","Bengaluru, KA, India"
Google,"258,750",Product Manager,Product Manager 1,Technical,3 yrs,2 yrs,157K,42.3K,22.6K,"$221,874","New York, NY"
Google,"258,750",Product Manager,Director,Product,25 yrs,3 yrs,315K,1.1M,100K,"$1,515,000","San Bruno, CA"
Google,"258,750",Product Manager,Director,Operations,19 yrs,1 yr,320K,1.1M,96K,"$1,516,000","New York, NY"
Google,"258,750",Product Manager,Product Manager 2,Technical,20 yrs,2 yrs,190K,160K,30K,"$380,000","Sunnyvale, CA"
Google,"258,750",Product Manager,Product Manager 1,Product,10 yrs,2 yrs,167K,120K,30K,"$317,000","Mountain View, CA"
Google,"258,750",Product Manager,Product Manager 1,Product,6 yrs,2 yrs,145K,70K,21.8K,"$236,750","Kirkland, WA"
Google,"258,750",Product Manager,Product Manager 2,Product,12 yrs,2 yrs,189K,160K,28K,"$377,000","Mountain View, CA"
Google,"258,750",Product Designer,L4,User Experience (UX),8 yrs,2 yrs,123.4K,N/A,N/A,"$123,425","Sydney, NS, Australia"
Google,"258,750",Product Designer,L5,User Experience (UX),12 yrs,12 yrs,195K,260K,42K,"$497,000","Seattle, WA"
Google,"258,750",Product Designer,L4,Interaction Design,10 yrs,2 yrs,165K,68K,25K,"$258,000","San Francisco, CA"
Google,"258,750",Product Designer,L4,User Experience (UX),5 yrs,1 yr,165K,63K,24.8K,"$252,780","San Jose, CA"
Google,"258,750",Product Designer,L4,User Experience (UX),8 yrs,4 yrs,165K,N/A,N/A,"$165,000","Miami, FL"
Google,"258,750",Product Designer,L4,User Experience (UX),2 yrs,2 yrs,250K,N/A,N/A,"$250,000","San Francisco, CA"
Google,"258,750",Product Designer,L3,User Experience (UX),1 yr,1 yr,128K,33K,18K,"$179,000","San Francisco, CA"
Google,"258,750",Product Designer,L3,Interaction Design,4 yrs,0 yrs,109.3K,N/A,N/A,"$109,317","Toronto, ON, Canada"
Google,"258,750",Product Designer,L3,Mobile,4 yrs,2 yrs,150K,N/A,10K,"$160,000","New York, NY"
Google,"258,750",Product Designer,L4,Web,5 yrs,1 yr,200K,N/A,N/A,"$200,000","Los Angeles, CA"
Google,"258,750",Technical Program Manager,L4,Machine Learning,3 yrs,3 yrs,157K,N/A,N/A,"$157,000","New York, NY"
Google,"258,750",Technical Program Manager,L6,TPM,12 yrs,2 yrs,200K,100K,40K,"$340,000","Seattle, WA"
Google,"258,750",Technical Program Manager,L5,Security,10 yrs,2 yrs,132K,48K,20.7K,"$200,701","Dublin, DN, Ireland"
Google,"258,750",Technical Program Manager,L4,Security,12 yrs,2 yrs,166K,85K,21.6K,"$272,600","New York, NY"
Google,"258,750",Technical Program Manager,L5,Security,12 yrs,3 yrs,190K,115K,32K,"$337,000","New York, NY"
Google,"258,750",Technical Program Manager,L6,Tech,15 yrs,4 yrs,197K,135K,30K,"$362,000","Irvine, CA"
Google,"258,750",Technical Program Manager,L4,Security,7 yrs,0 yrs,163K,77.8K,24.5K,"$265,200","Mountain View, CA"
Google,"258,750",Technical Program Manager,L6,Strategy & Operations,15 yrs,5 yrs,219K,150.5K,53.5K,"$423,000","San Francisco, CA"
Google,"258,750",Technical Program Manager,L6,hidden,33 yrs,14 yrs,216K,127K,65K,"$408,000","San Francisco, CA"
Google,"258,750",Technical Program Manager,L8,TPM,20 yrs,2 yrs,310K,380K,93K,"$783,000","Mountain View, CA"
Google,"258,750",Software Engineering Manager,Manager (L6),Distributed Systems (Back-End),20 yrs,3 yrs,250K,200K,50K,"$500,000","Sunnyvale, CA"
Google,"258,750",Software Engineering Manager,Manager (L6),Distributed Systems (Back-End),19 yrs,2 yrs,255K,430K,N/A,"$685,000","Sunnyvale, CA"
Google,"258,750",Software Engineering Manager,Manager,Data,7 yrs,5 yrs,200K,170K,30K,"$400,000","Kirkland, WA"
Google,"258,750",Software Engineering Manager,Manager (L6),Distributed Systems (Back-End),13 yrs,0 yrs,270K,225K,66.5K,"$561,500","Sunnyvale, CA"
Google,"258,750",Software Engineering Manager,Manager (L6),Full Stack,13 yrs,8 yrs,250K,400K,24K,"$674,000","San Francisco, CA"
Google,"258,750",Software Engineering Manager,Manager (L6),Distributed Systems (Back-End),15 yrs,0 yrs,256K,250K,63.7K,"$569,700","Sunnyvale, CA"
Google,"258,750",Software Engineering Manager,Senior Manager,Web,22 yrs,10 yrs,305K,330K,90K,"$725,000","Mountain View, CA"
Google,"258,750",Software Engineering Manager,Senior Manager,Full Stack,13 yrs,12 yrs,308.1K,348.4K,104.4K,"$760,775","Mountain View, CA"
Google,"258,750",Software Engineering Manager,Manager (L6),Cloud,5 yrs,2 yrs,235K,200K,46K,"$481,000","Kirkland, WA"
Google,"258,750",Software Engineering Manager,Manager (L6),Production,16 yrs,4 yrs,240K,100K,48K,"$388,000","San Jose, CA"
Google,"258,750",Data Scientist,L4,Google App,9 yrs,8 yrs,142K,42.2K,23K,"$207,181","Oceanside, CA"
Google,"258,750",Data Scientist,L6,hidden,11 yrs,11 yrs,229K,100K,45K,"$374,000","Sunnyvale, CA"
Google,"258,750",Data Scientist,L3,hidden,1 yr,0 yrs,167.7K,22.7K,N/A,"$190,306","Zurich, ZH, Switzerland"
Google,"258,750",Data Scientist,L5,Research,10 yrs,7 yrs,175K,100K,30K,"$305,000","Seattle, WA"
Google,"258,750",Data Scientist,L6,AI,10 yrs,9 yrs,225K,178K,52K,"$455,000","San Francisco, CA"
Google,"258,750",Data Scientist,L3,Machine Learning,0 yrs,0 yrs,120K,N/A,N/A,"$120,000","Los Angeles, CA"
Google,"258,750",Data Scientist,L3,gg,1 yr,0 yrs,120K,N/A,N/A,"$120,000","New York, NY"
Google,"258,750",Data Scientist,L8,Research,34 yrs,7 yrs,350K,450K,150K,"$950,000","Mountain View, CA"
Google,"258,750",Data Scientist,L6,Data,7 yrs,3 yrs,200K,80K,40K,"$320,000","Los Angeles, CA"
Google,"258,750",Data Scientist,L3,Day,10 yrs,10 yrs,100K,N/A,N/A,"$100,000","Los Angeles, CA"
Google,"258,750",Program Manager,L5,Cloud,7 yrs,0 yrs,187K,75K,34.3K,"$296,250","Sunnyvale, CA"
Google,"258,750",Program Manager,L6,Program Management,10 yrs,5 yrs,190K,N/A,30K,"$220,000","New York, NY"
Google,"258,750",Program Manager,L6,UX,15 yrs,4 yrs,198K,144K,34.5K,"$376,500","New York, NY"
Google,"258,750",Program Manager,L4,hidden,9 yrs,2 yrs,34.9K,8.4K,6K,"$49,406","Bengaluru, KA, India"
Google,"258,750",Program Manager,L5,Fiber,20 yrs,7 yrs,152K,80K,22.5K,"$254,500","Cary, NC"
Google,"258,750",Program Manager,L4,hidden,6 yrs,2 yrs,125K,45K,20K,"$190,000","Washington, DC"
Google,"258,750",Program Manager,L5,Cloud,6 yrs,2 yrs,180K,75.3K,35K,"$290,270","Sunnyvale, CA"
Google,"258,750",Program Manager,L4,Core,2 yrs,2 yrs,130K,40K,19.5K,"$189,500","Chicago, IL"
Google,"258,750",Program Manager,L5,Cloud,10 yrs,4 yrs,185K,N/A,N/A,"$185,000","Sunnyvale, CA"
Google,"258,750",Program Manager,L5,Program Manager,15 yrs,4 yrs,180K,70K,30K,"$280,000","Sunnyvale, CA"
Google,"258,750",Hardware Engineer,L6,HW engineer,25 yrs,6 yrs,230K,160K,45K,"$435,000","Mountain View, CA"
Google,"258,750",Hardware Engineer,L5,ASIC Design,12 yrs,5 yrs,200K,120K,40K,"$360,000","San Francisco, CA"
Google,"258,750",Hardware Engineer,L4,ASIC Design,8 yrs,4 yrs,43.2K,45K,8.6K,"$96,800","Bengaluru, KA, India"
Google,"258,750",Project Manager,L4,Cloud,7 yrs,2 yrs,148K,60K,18K,"$226,000","Sunnyvale, CA"
Google,"258,750",Project Manager,L5,Engineering,10 yrs,8 yrs,180K,75K,31.5K,"$286,500","New York, NY"
Google,"258,750",Project Manager,L5,Infrastructure,21 yrs,9 yrs,132.9K,50.2K,N/A,"$183,074","London, EN, United Kingdom"
Google,"258,750",Project Manager,L6,Compliance,13 yrs,2 yrs,181K,80K,35K,"$296,000","Austin, TX"
Google,"258,750",Project Manager,L5,Strategy & Operations,7 yrs,0 yrs,187K,75K,34.3K,"$296,250","Sunnyvale, CA"
Google,"258,750",Project Manager,L6,HR,14 yrs,2 yrs,175K,61K,35K,"$271,000","Dallas, TX"
Google,"258,750",Project Manager,L6,User Research,12 yrs,2 yrs,220K,138K,44K,"$402,000","New York, NY"
Google,"258,750",Project Manager,L5,Classified,12 yrs,0 yrs,58K,N/A,N/A,"$58,020","Toronto, ON, Canada"
Google,"258,750",Project Manager,L5,hidden,4 yrs,3 yrs,120K,N/A,N/A,"$120,000","Atlanta, GA"
Google,"258,750",Project Manager,L5,Finance,22 yrs,1 yr,182K,50K,26K,"$258,000","Sunnyvale, CA"
Google,"258,750",Solution Architect,L4,Google Cloud Support,7 yrs,1 yr,96.1K,43.4K,13K,"$152,468","Waterloo, ON, Canada"
Google,"258,750",Solution Architect,L5,Machine Learning,10 yrs,2 yrs,131.3K,N/A,N/A,"$131,326","Singapore, SG, Singapore"
Google,"258,750",Solution Architect,L5,Data and Analytics,6 yrs,0 yrs,113.1K,39.8K,1.8K,"$203,126","Montreal, QC, Canada"
Google,"258,750",Solution Architect,L7,GBO,26 yrs,8 yrs,239K,180K,65K,"$484,000","Boulder, CO"
Google,"258,750",Solution Architect,L5,Cloud,15 yrs,3 yrs,131.4K,63.1K,18.9K,"$213,448","Munich, BY, Germany"
Google,"258,750",Solution Architect,L7,Trust and Safety,20 yrs,13 yrs,240K,150K,80K,"$470,000","San Francisco, CA"
Google,"258,750",Solution Architect,L4,Cloud,8 yrs,2 yrs,48.1K,15K,N/A,"$63,123","Delhi, DL, India"
Google,"258,750",Solution Architect,L3,App Mod,1 yr,1 yr,61.5K,10.5K,5.3K,"$77,312","Paris, IL, France"
Google,"258,750",Solution Architect,L4,AI,5 yrs,2 yrs,120K,45K,22K,"$187,000","Miami, FL"
Google,"258,750",Solution Architect,L3,Tag,7 yrs,3 yrs,100K,N/A,N/A,"$100,000","Zurich, ZH, Switzerland"
Google,"258,750",Business Analyst,L5,Trust and Safety,7 yrs,2 yrs,173K,75K,32K,"$280,000","San Bruno, CA"
Google,"258,750",Business Analyst,L5,-,6 yrs,3 yrs,66.1K,N/A,N/A,"$66,096","Hyderabad, TS, India"
Google,"258,750",Business Analyst,L3,Payments,3 yrs,2 yrs,118K,30K,17.7K,"$165,700","San Francisco, CA"
Google,"258,750",Business Analyst,L5,Gaming,9 yrs,4 yrs,91.6K,34.2K,41.2K,"$166,929","Shanghai, SH, China"
Google,"258,750",Business Analyst,L3,hidden,5 yrs,2 yrs,100K,N/A,N/A,"$100,000","San Francisco, CA"
Google,"258,750",Business Analyst,L5,Tag,10 yrs,1 yr,105.8K,N/A,N/A,"$105,767","Dublin, DN, Ireland"
Google,"258,750",Business Analyst,L3,Finance,4 yrs,2 yrs,14.4K,N/A,N/A,"$14,409","Bengaluru, KA, India"
Google,"258,750",Business Analyst,L4,Risk,6 yrs,1 yr,146K,N/A,N/A,"$146,000","Sunnyvale, CA"
Google,"258,750",Business Analyst,L4,GL,7 yrs,4 yrs,40K,20K,8K,"$68,000","Bengaluru, KA, India"
Google,"258,750",Business Analyst,L3,Analyst,3 yrs,3 yrs,150K,N/A,N/A,"$150,000","New York, NY"
Google,"258,750",Mechanical Engineer,L5,Construction,10 yrs,0 yrs,140K,75K,21K,"$236,000","Dallas, TX"
Google,"258,750",Mechanical Engineer,L4,Additive Manufacturing,9 yrs,5 yrs,156K,80K,23K,"$259,000","Mountain View, CA"
Google,"258,750",Mechanical Engineer,L4,ME,5 yrs,3 yrs,175K,N/A,N/A,"$175,000","San Francisco, CA"
Google,"258,750",Business Development,L6,Biz,6 yrs,3 yrs,245K,N/A,N/A,"$245,000","New York, NY"
Google,"258,750",Business Development,L6,Sales Strategy,13 yrs,8 yrs,210K,130K,50K,"$390,000","Los Angeles, CA"
Google,"258,750",Business Development,L5,AI,9 yrs,2 yrs,200K,130K,30K,"$360,000","New York, NY"
Google,"258,750",Business Development,L4,BD,5 yrs,0 yrs,134K,21.8K,31.4K,"$187,100","Mountain View, CA"
Google,"258,750",Business Development,L5,Admob,7 yrs,6 yrs,192K,40K,29K,"$261,000","New York, NY"
Google,"258,750",Business Development,L5,Strategic Partnerships Development Manager,18 yrs,6 yrs,133.5K,61.7K,28K,"$223,310","London, EN, United Kingdom"
Google,"258,750",Business Development,L3,Sales,3 yrs,2 yrs,85K,10K,N/A,"$140,000","San Francisco, CA"
Google,"258,750",Business Development,L5,YouTube,7 yrs,0 yrs,162K,54K,31.8K,"$247,800","Washington, DC"
Google,"258,750",Marketing Operations,L3,Data,3 yrs,3 yrs,100K,N/A,N/A,"$100,000","New York, NY"
Google,"258,750",Marketing Operations,L5,Strategy,9 yrs,2 yrs,162K,70K,28K,"$260,000","Chicago, IL"
Google,"258,750",Marketing Operations,L5,Operations,10 yrs,4 yrs,64.9K,12K,66.1K,"$142,931","Bengaluru, KA, India"
Google,"258,750",Marketing Operations,L3,Product,5 yrs,0 yrs,160K,N/A,N/A,"$160,000","New York, NY"
Google,"258,750",Marketing Operations,L6,Chrome,20 yrs,3 yrs,217K,110K,47.7K,"$374,740","New York, NY"
Google,"258,750",Marketing Operations,L4,Supply Chain,8 yrs,1 yr,151K,60K,30K,"$241,000","New York, NY"
Google,"258,750",Marketing Operations,L5,Internal,10 yrs,5 yrs,193K,50K,30K,"$273,000","New York, NY"
Google,"258,750",Marketing Operations,L6,GTM,7 yrs,2 yrs,225K,85K,22K,"$332,000","Mountain View, CA"
Google,"258,750",Marketing Operations,L3,Software Engineer,1 yr,0 yrs,30K,N/A,N/A,"$30,000","New York, NY"
Google,"258,750",Marketing Operations,L6,E,2 yrs,2 yrs,110K,N/A,N/A,"$110,000","Austin, TX"
Google,"258,750",Information Technologist,L5,Networking,13 yrs,4 yrs,170K,N/A,N/A,"$170,000","Reston, VA"
Google,"258,750",Information Technologist,L4,Data Center,10 yrs,3 yrs,80.5K,36.6K,18.3K,"$135,318","Montreal, QC, Canada"
Google,"258,750",Information Technologist,L6,Data,10 yrs,1 yr,240K,N/A,N/A,"$240,000","San Francisco, CA"
Google,"258,750",Management Consultant,L4,Strategy & Operations,4 yrs,2 yrs,141K,27K,25K,"$193,000","San Francisco, CA"
Google,"258,750",Management Consultant,L8,Real Estate,20 yrs,4 yrs,295K,360K,100K,"$755,000","Sunnyvale, CA"
Google,"258,750",Management Consultant,L7,Security,15 yrs,1 yr,232K,200K,58K,"$490,000","Dallas, TX"
Google,"258,750",Management Consultant,L6,-,20 yrs,2 yrs,167.1K,51.4K,38.6K,"$257,120","London, EN, United Kingdom"
Google,"258,750",Management Consultant,L3,GTM,3 yrs,1 yr,75.4K,12K,11.3K,"$98,700","Singapore, SG, Singapore"
Google,"258,750",Management Consultant,L5,Strat&Ops,4 yrs,0 yrs,151K,75K,25.2K,"$251,150","Mountain View, CA"
Google,"258,750",Management Consultant,L6,Vendor Management,11 yrs,0 yrs,114.8K,N/A,30.8K,"$145,622","Sao Paulo, SP, Brazil"
Google,"258,750",Management Consultant,L6,Strategy,12 yrs,3 yrs,207.3K,111.1K,44.4K,"$362,811","Singapore, SG, Singapore"
Google,"258,750",Sales Engineer,L6,Sales Engineering,18 yrs,3 yrs,178K,60K,76K,"$314,000","New York, NY"
Google,"258,750",Sales Engineer,L5,-,15 yrs,4 yrs,157K,60K,N/A,"$284,000",Washington DC
Google,"258,750",Sales Engineer,L4,Data Analytics,6 yrs,3 yrs,127K,60K,80K,"$267,000","Boston, MA"
Google,"258,750",Sales Engineer,L5,Cloud,9 yrs,0 yrs,100K,18K,N/A,"$160,515","Dublin, DN, Ireland"
Google,"258,750",Sales Engineer,L3,Startups,2 yrs,2 yrs,105K,21K,18K,"$144,000","Austin, TX"
Google,"258,750",Sales Engineer,L4,Cloud,7 yrs,2 yrs,92.5K,N/A,19.3K,"$111,796","Dublin, DN, Ireland"
Google,"258,750",Sales Engineer,L7,Customer Engineer,17 yrs,5 yrs,250.5K,65.3K,62.6K,"$378,438","Dubai, DU, United Arab Emirates"
Google,"258,750",Sales Engineer,L5,Sales,9 yrs,5 yrs,250K,45K,N/A,"$325,000","Sunnyvale, CA"
Google,"258,750",Sales Engineer,L6,Data Analytics,25 yrs,3 yrs,200K,170K,80K,"$450,000","New York, NY"
Google,"258,750",Security Analyst,1,Ma,0 yrs,0 yrs,80K,N/A,N/A,"$80,000","New York, NY"
Google,"258,750",Security Analyst,L3,Mandiant,2 yrs,0 yrs,71.8K,15K,11.7K,"$98,507","Montreal, QC, Canada"
Google,"258,750",Security Analyst,L3,-,2 yrs,1 yr,120K,N/A,N/A,"$120,000","San Francisco, CA"
Google,"258,750",Security Analyst,L4,General,2 yrs,0 yrs,129K,37.8K,19.4K,"$186,100","Los Angeles, CA"
Google,"258,750",Security Analyst,L4,Cyber,11 yrs,0 yrs,133K,23K,24.5K,"$180,450","San Diego, CA"
Google,"258,750",Security Analyst,L2,123,6 yrs,2 yrs,135K,N/A,N/A,"$135,000","Los Angeles, CA"
Google,"258,750",Security Analyst,L6,Security Engeering,20 yrs,2 yrs,156.3K,25.7K,25.7K,"$207,750","Sydney, NS, Australia"
Google,"258,750",Security Analyst,L4,s,3 yrs,0 yrs,200K,N/A,N/A,"$200,000","New York, NY"
Google,"258,750",Security Analyst,L3,Infosec,8 yrs,3 yrs,105K,N/A,N/A,"$105,000","Chicago, IL"
Google,"258,750",Security Analyst,Junior,General,1 yr,0 yrs,190K,N/A,N/A,"$190,000","Houston, TX"
Google,"258,750",Technical Writer,L3,Cybersecurity,1 yr,0 yrs,103K,40K,15K,"$158,000","Seattle, WA"
Google,"258,750",Technical Writer,L5,Hardware,13 yrs,9 yrs,125K,75K,20K,"$220,000","Omaha, NE"
Google,"258,750",Technical Writer,L4,w,4 yrs,2 yrs,244.3K,N/A,N/A,"$244,312","Los Angeles, CA"
Google,"258,750",Technical Writer,L3,Other,2 yrs,1 yr,122K,N/A,N/A,"$121,982","New York, NY"
Google,"258,750",Technical Writer,L4,hidden,1 yr,1 yr,133K,50K,17K,"$200,000","San Francisco, CA"
Google,"258,750",Technical Writer,L6,Cloud,10 yrs,3 yrs,114.5K,92.3K,25.9K,"$232,704","Kitchener, ON, Canada"
Google,"258,750",Technical Writer,L5,Cloud,16 yrs,11 yrs,176.7K,88.9K,36.4K,"$302,014","Sunnyvale, CA"
Google,"258,750",Technical Writer,L3,Tag,3 yrs,1 yr,120K,N/A,N/A,"$120,000","Los Angeles, CA"
Google,"258,750",Technical Writer,L2,v,1 yr,0 yrs,101K,N/A,N/A,"$100,990","New York, NY"
Google,"258,750",Technical Writer,L5,Senior,14 yrs,12 yrs,147K,80K,27K,"$254,000","Seattle, WA"
Google,"258,750",Product Design Manager,L8,Search,10 yrs,6 yrs,161K,120.1K,N/A,"$281,076","Bengaluru, KA, India"
Google,"258,750",Product Design Manager,L5,UX Research,10 yrs,10 yrs,193K,170K,45K,"$408,000","Mountain View, CA"
Google,"258,750",Product Design Manager,hidden,hidden,5-10 yrs,5-10 yrs,180K,25K,N/A,"$205,000","San Francisco, CA"
Google,"258,750",Product Design Manager,L6,User Experience (UX),10 yrs,7 yrs,197K,80K,15K,"$292,000","Boston, MA"
Google,"258,750",Product Design Manager,L6,UX Research,9 yrs,8 yrs,202K,200K,50K,"$452,000","Los Angeles, CA"
Google,"258,750",Product Design Manager,L6,DSPA,15 yrs,9 yrs,245K,287K,65K,"$597,000","Mountain View, CA"
Google,"258,750",Product Design Manager,L8,Design,18 yrs,5 yrs,300K,350K,90K,"$740,000","Mountain View, CA"
Google,"258,750",Product Design Manager,L5,-,11+ yrs,11+ yrs,195K,100K,32K,"$327,000","Mountain View, CA"
Google,"258,750",Product Design Manager,L7,User Experience,17 yrs,6 yrs,265K,100K,75K,"$440,000","San Francisco, CA"
Google,"258,750",Data Science Manager,L6,Data Scientist,8 yrs,5 yrs,230K,200K,45K,"$475,000","San Francisco, CA"
Google,"258,750",Data Science Manager,L6,Ads,8 yrs,6 yrs,207K,120K,45K,"$372,000","Seattle, WA"
Google,"258,750",Data Science Manager,L6,hidden,12 yrs,6 yrs,235K,150K,25K,"$410,000","New York, NY"
Google,"258,750",Administrative Assistant,L4,E,7 yrs,3 yrs,65.6K,N/A,N/A,"$65,562","Meldale, QL, Australia"
Google,"258,750",Administrative Assistant,L5,Tag,5 yrs,1 yr,65K,N/A,N/A,"$65,000","Philadelphia, PA"
Google,"258,750",Administrative Assistant,L3,Tag,5 yrs,0 yrs,65K,N/A,N/A,"$65,000","New York, NY"
Google,"258,750",Customer Service,L3,hidden,9 yrs,4 yrs,11.9K,N/A,N/A,"$11,946",hidden
Google,"258,750",Customer Service,L4,TSE,8 yrs,2 yrs,85.4K,15K,13.3K,"$113,707","Waterloo, ON, Canada"
Google,"258,750",Customer Service,L5,TAM,10 yrs,5 yrs,250K,N/A,N/A,"$250,000","Los Angeles, CA"
Google,"258,750",Customer Service,L3,YouTube,5 yrs,2 yrs,36.5K,20K,7.2K,"$63,774","Sao Paulo, SP, Brazil"
Google,"258,750",Customer Service,L4,Networking,14 yrs,1 yr,93.6K,64.1K,11.1K,"$168,773","Kitchener, ON, Canada"
Google,"258,750",Customer Service,2,1,1 yr,1 yr,50K,N/A,N/A,"$50,000","Chicago, IL"
Google,"258,750",Customer Service,L3,TAM,4 yrs,1 yr,70.7K,26K,11.2K,"$107,891","Toronto, ON, Canada"
Apple,"147,000",Software Engineering Manager,M3,Software,10 yrs,4 yrs,240K,230K,40K,"$510,000","Cupertino, CA"
Apple,"147,000",Software Engineering Manager,M2,Distributed Systems (Back-End),17 yrs,4 yrs,260K,170K,35K,"$465,000","San Francisco, CA"
Apple,"147,000",Software Engineering Manager,M3,ML / AI,12 yrs,10 yrs,275K,215K,120K,"$610,000","Cupertino, CA"
Apple,"147,000",Software Engineering Manager,M1,Software,11 yrs,4 yrs,210K,150K,30K,"$390,000","Cupertino, CA"
Apple,"147,000",Software Engineering Manager,M2,Data,12 yrs,4 yrs,268K,270K,46K,"$584,000","Cupertino, CA"
Apple,"147,000",Software Engineering Manager,M2,General,15 yrs,8 yrs,280K,250K,70K,"$600,000","San Francisco, CA"
Apple,"147,000",Software Engineering Manager,M2,Testing (SDET),17 yrs,15 yrs,250K,105K,30K,"$385,000","Cupertino, CA"
Apple,"147,000",Software Engineering Manager,M2,Testing (SDET),18 yrs,15 yrs,250K,420K,30K,"$700,000","Cupertino, CA"
Apple,"147,000",Software Engineering Manager,M1,AR / VR,9 yrs,9 yrs,209K,128K,25K,"$362,000","Cupertino, CA"
Apple,"147,000",Security Analyst,ICT4,hidden,5-10 yrs,5-10 yrs,207K,N/A,N/A,"$207,000","Cupertino, CA"
Apple,"147,000",Security Analyst,ICT2,ICT2,0 yrs,0 yrs,117K,11.3K,15K,"$143,250","Austin, TX"
Shopee,"34,130",Software Engineer,Senior Expert Software Engineer,Distributed Systems (Back-End),10 yrs,5 yrs,116.7K,29.2K,134.6K,"$280,499","Singapore, SG, Singapore"
Shopee,"34,130",Software Engineer,Senior Expert Software Engineer,Distributed Systems (Back-End),10 yrs,5 yrs,112.3K,187.1K,26.2K,"$325,551","Singapore, SG, Singapore"
Shopee,"34,130",Software Engineer,Senior Software Engineer,Distributed Systems (Back-End),10 yrs,4 yrs,89.8K,63.6K,N/A,"$153,342","Singapore, SG, Singapore"
Shopee,"34,130",Software Engineer,Expert Software Engineer,Distributed Systems (Back-End),10 yrs,4 yrs,89.6K,29.9K,7.5K,"$126,941","Singapore, SG, Singapore"
Shopee,"34,130",Software Engineer,Senior Software Engineer,Web Development (Front-End),10 yrs,3 yrs,72K,N/A,18K,"$90,000","Shenzhen, GD, China"
Shopee,"34,130",Software Engineer,Senior Software Engineer,iOS,5 yrs,1 yr,42.1K,N/A,7K,"$49,084","Singapore, SG, Singapore"
Shopee,"34,130",Software Engineer,Software Engineer,ML / AI,3 yrs,2 yrs,62.3K,1.6K,10.4K,"$74,289","Singapore, SG, Singapore"
Shopee,"34,130",Software Engineer,Senior Software Engineer,ML / AI,6 yrs,2 yrs,89.6K,44.8K,N/A,"$134,421","Singapore, SG, Singapore"
Shopee,"34,130",Software Engineer,Software Engineer,API Development (Back-End),2 yrs,2 yrs,60.5K,7.5K,10.1K,"$78,001","Singapore, SG, Singapore"
Shopee,"34,130",Software Engineer,Senior Software Engineer,Testing (SDET),4 yrs,3 yrs,48.5K,7K,13.9K,"$69,427","Shenzhen, GD, China"
Grab,"36,080",Software Engineer,G4,Distributed Systems (Back-End),7 yrs,2 yrs,104.8K,N/A,29.9K,"$134,766","Singapore, SG, Singapore"
Grab,"36,080",Software Engineer,G4,Android,7 yrs,3 yrs,100K,10K,N/A,"$110,000","Singapore, SG, Singapore"
Grab,"36,080",Software Engineer,G4,Web Development (Front-End),6 yrs,2 yrs,27.2K,2K,N/A,"$29,180","Ho Chi Minh City, HC, Vietnam"
Grab,"36,080",Software Engineer,G4,Distributed Systems (Back-End),2 yrs,2 yrs,77.8K,11.6K,11.7K,"$101,024","Singapore, SG, Singapore"
Grab,"36,080",Software Engineer,hidden,hidden,11+ yrs,11+ yrs,147.1K,98K,29.4K,"$274,509","Singapore, SG, Singapore"
Grab,"36,080",Software Engineer,G4,Distributed Systems (Back-End),7 yrs,1 yr,106.5K,14.8K,17.7K,"$139,022","Singapore, SG, Singapore"
Grab,"36,080",Software Engineer,G4,API Development (Back-End),4 yrs,4 yrs,37.8K,N/A,N/A,"$37,828","Bengaluru, KA, India"
Grab,"36,080",Software Engineer,G4,Full Stack,7 yrs,2 yrs,86.1K,22.4K,12.9K,"$121,385","Singapore, SG, Singapore"
Grab,"36,080",Software Engineer,G4,Distributed Systems (Back-End),2 yrs,2 yrs,23.8K,1.7K,3.6K,"$29,050","Kuala Lumpur, KL, Malaysia"
Grab,"36,080",Software Engineer,G4,API Development (Back-End),4 yrs,4 yrs,37.6K,N/A,N/A,"$37,602","Bengaluru, KA, India"
Grab,"36,080",Data Scientist,G3,Data Science,1 yr,0 yrs,61.5K,7.1K,10.5K,"$79,094","Singapore, SG, Singapore"
Grab,"36,080",Data Scientist,G3,Data,2 yrs,1 yr,59.5K,N/A,N/A,"$59,515","Singapore, SG, Singapore"
Grab,"36,080",Data Scientist,G3,Product,2 yrs,2 yrs,52.9K,N/A,N/A,"$52,906","Singapore, SG, Singapore"
Grab,"36,080",Data Scientist,G3,Analytics,4 yrs,2 yrs,61.7K,N/A,N/A,"$61,724","Singapore, SG, Singapore"
Grab,"36,080",Data Scientist,G6,Analytics,10 yrs,5 yrs,123.8K,58.2K,29.1K,"$211,154","Singapore, SG, Singapore"
Grab,"36,080",Data Scientist,G4,Analytics,5 yrs,2 yrs,109.3K,N/A,N/A,"$109,304","Singapore, SG, Singapore"
Grab,"36,080",Data Scientist,G4,Geo,4 yrs,2 yrs,109.7K,29.3K,9.5K,"$148,444","Singapore, SG, Singapore"
Grab,"36,080",Data Scientist,G5,new,8 yrs,0 yrs,126.3K,4.1K,24.6K,"$155,008","Singapore, SG, Singapore"
Grab,"36,080",Data Scientist,G4,DS,1 yr,1 yr,73.8K,16.2K,11.1K,"$101,114","Singapore, SG, Singapore"
Grab,"36,080",Data Scientist,G5,hidden,6 yrs,3 yrs,128.7K,29.6K,25.9K,"$184,219","Singapore, SG, Singapore"
