company,company_size,job_title,level,domain,yoe_total,yoe_at_company,total_compensation,location
Amazon,"865,406",business-intelligence-engineer,L5,Business,4 yrs,2 yrs,"$171,000","Seattle, WA"
Amazon,"865,406",business-intelligence-engineer,L6,Analytics,9 yrs,7 yrs,"$138,580","Luxembourg, LU, Luxembourg"
Amazon,"865,406",business-intelligence-engineer,L5,Business Intelligence Engineer,2 yrs,2 yrs,"$160,000","New York, NY"
Amazon,"865,406",business-intelligence-engineer,L6,-,9 yrs,3 yrs,"$160,000","Seattle, WA"
Amazon,"865,406",business-intelligence-engineer,L4,BI,3 yrs,3 yrs,"$47,129","London, EN, United Kingdom"
Amazon,"865,406",business-intelligence-engineer,L7,BIE,16 yrs,5 yrs,"$262,000","Seattle, WA"
Amazon,"865,406",business-intelligence-engineer,L4,Tech,10 yrs,1 yr,"$177,000","Austin, TX"
Amazon,"865,406",business-intelligence-engineer,SDE III,Data,8 yrs,3 yrs,"$191,000","Seattle, WA"
Amazon,"865,406",legal,L5,AWS,2 yrs,1 yr,"$325,000","New York, NY"
Amazon,"865,406",legal,L6,Payments,7 yrs,2 yrs,"$312,300","Los Angeles, CA"
Amazon,"865,406",legal,L6,Counsel,6 yrs,2 yrs,"$305,000","Arlington, VA"
Amazon,"865,406",legal,L6,hidden,16 yrs,7 yrs,"$315,000","Washington, DC"
Amazon,"865,406",legal,L6,Counsel,6 yrs,2 yrs,"$300,000","New York, NY"
Amazon,"865,406",legal,L6,Legal,18 yrs,3 yrs,"$240,000","Seattle, WA"
Amazon,"865,406",legal,L6,Corporate Counsel,10 yrs,3 yrs,"$160,000","Seattle, WA"
Amazon,"865,406",legal,L6,Legal,10 yrs,3 yrs,"$280,000","Seattle, WA"
Amazon,"865,406",legal,L6,Litigation,8 yrs,6 yrs,"$220,000","Seattle, WA"
Amazon,"865,406",legal,L5,Program Manager,5 yrs,3 yrs,"$195,000","Seattle, WA"
Amazon,"865,406",technical-account-manager,L6,TAM,7 yrs,7 yrs,"$255,000","Seattle, WA"
Amazon,"865,406",technical-account-manager,L5,Operations,1 yr,1 yr,"$229,975","Charlotte, NC"
Amazon,"865,406",technical-account-manager,L6,Tag,24 yrs,5 yrs,"$230,000","Sunnyvale, CA"
Amazon,"865,406",technical-account-manager,L5,Acxount Management,13 yrs,3 yrs,"$140,800","Seattle, WA"
Amazon,"865,406",technical-account-manager,L5,-,9 yrs,1 yr,"$47,000","San Jose, SJ, Costa Rica"
Amazon,"865,406",technical-account-manager,L6,General,20 yrs,2 yrs,"$210,000","Detroit, MI"
Amazon,"865,406",technical-account-manager,L5,AWS,5 yrs,0 yrs,"$205,000","Irvine, CA"
Amazon,"865,406",technical-writer,L6,hidden,6 yrs,2 yrs,"$227,000","New York, NY"
Amazon,"865,406",technical-writer,L5,hidden,6 yrs,2 yrs,"$167,000","New York, NY"
Amazon,"865,406",technical-writer,L6,ML,5 yrs,4 yrs,"$197,000","Seattle, WA"
Amazon,"865,406",technical-writer,L5,hidden,4 yrs,3 yrs,"$160,500","Sunnyvale, CA"
Amazon,"865,406",technical-writer,L5,Non tech,5 yrs,1 yr,"$220,000","San Francisco, CA"
Amazon,"865,406",technical-writer,L5,Devices,5 yrs,1 yr,"$220,000","San Francisco, CA"
Amazon,"865,406",technical-writer,L4,AWS,0 yrs,0 yrs,"$125,798",San Francisco Bay Area 
Amazon,"865,406",technical-writer,L4,Curriculum,7 yrs,1 yr,"$125,359","Dallas, TX"
Amazon,"865,406",data-science-manager,L5,Ads measurement,8 yrs,2 yrs,"$190,000","Palo Alto, CA"
Amazon,"865,406",data-science-manager,L6,hidden,14 yrs,8 yrs,"$253,000","Seattle, WA"
Amazon,"865,406",data-science-manager,L6,Analytics,8 yrs,1 yr,"$139,871","London, EN, United Kingdom"
Amazon,"865,406",data-science-manager,L6,Machine Learning Science,14 yrs,6 yrs,"$225,000","New York, NY"
Amazon,"865,406",data-science-manager,L6,Machine Learning,5 yrs,5 yrs,"$495,000","Seattle, WA"
Amazon,"865,406",data-science-manager,L5,hidden,5 yrs,5 yrs,"$54,917","Bengaluru, KA, India"
Amazon,"865,406",data-science-manager,L7,Data,11 yrs,8 yrs,"$441,000","Seattle, WA"
Amazon,"865,406",data-science-manager,L6,Operations Research,13 yrs,6 yrs,"$188,413","Luxembourg, LU, Luxembourg"
Amazon,"865,406",data-science-manager,L7,Applied Science,12 yrs,10 yrs,"$850,000","Sunnyvale, CA"
Amazon,"865,406",administrative-assistant,L3,Office,1 yr,0 yrs,"$24,696","Toronto, ON, Canada"
Amazon,"865,406",administrative-assistant,L4,hidden,5 yrs,1 yr,"$91,000","Seattle, WA"
Amazon,"865,406",administrative-assistant,L5,Operations,0 yrs,0 yrs,"$114,500","Columbus, OH"
Amazon,"865,406",administrative-assistant,L5,Administrative,6 yrs,3 yrs,"$92,000","Arlington, VA"
Amazon,"865,406",administrative-assistant,L5,EA,3 yrs,3 yrs,"$89,000","Seattle, WA"
Amazon,"865,406",administrative-assistant,L4,Operations,1 yr,1 yr,"$65,500","Phoenix, AZ"
Amazon,"865,406",administrative-assistant,L4,Admin,15 yrs,1 yr,"$74,700","Charlotte, NC"
Amazon,"865,406",administrative-assistant,L4,Logistics,20 yrs,1 yr,"$88,000","Nashville, TN"
Amazon,"865,406",administrative-assistant,L4,Operations/Admin,15 yrs,2 yrs,"$70,408","Tempe, AZ"
Amazon,"865,406",operations,L4,Logistics,4 yrs,2 yrs,"$66,000","Nashville, TN"
Amazon,"865,406",operations,L6,Electrical power,10 yrs,1 yr,"$237,000","Herndon, VA"
Amazon,"865,406",operations,L5,Operations Fullfilment,3 yrs,3 yrs,"$110,000","Seattle, WA"
Amazon,"865,406",operations,L5,Warehouse operations,11 yrs,2 yrs,"$113,000","Baltimore, MD"
Amazon,"865,406",operations,L5,Logistics,5 yrs,0 yrs,"$150,000","San Francisco, CA"
Amazon,"865,406",operations,L4,Operations,0 yrs,0 yrs,"$54,000","Little Rock, AR"
Amazon,"865,406",operations,L5,Operations,3 yrs,1 yr,"$86,000","Richmond, CA"
Amazon,"865,406",operations,L5,Real Estate,10 yrs,2 yrs,"$129,000","Seattle, WA"
Amazon,"865,406",operations,L4,Fulfillment Center,1 yr,1 yr,"$64,000","Tucson, AZ"
Amazon,"865,406",operations,L6,General,19 yrs,8 yrs,"$138,000","Luxembourg, LU, Luxembourg"
Amazon,"865,406",product-design-manager,L5,5,15 yrs,5 yrs,"$85,676","Berlin, BE, Germany"
Amazon,"865,406",product-design-manager,L7,User Experience (UX),22 yrs,2 yrs,"$353,000","Seattle, WA"
Amazon,"865,406",product-design-manager,L7,Design,20 yrs,2 yrs,"$435,000","Seattle, WA"
Amazon,"865,406",product-design-manager,L5,-,4 yrs,1 yr,"$120,000","Seattle, WA"
Amazon,"865,406",product-design-manager,L6,-,18 yrs,7 yrs,"$334,000","Austin, TX"
Amazon,"865,406",product-design-manager,L6,Performance,7 yrs,6 yrs,"$294,000","Seattle, WA"
Amazon,"865,406",product-design-manager,L6,Design,15 yrs,7 yrs,"$263,000","San Francisco, CA"
Amazon,"865,406",product-design-manager,L6,UX,8 yrs,6 yrs,"$297,000","New York, NY"
Amazon,"865,406",product-design-manager,L7,UX Design Manager,15 yrs,6 yrs,"$412,000","Seattle, WA"
Apple,"147,000",software-engineer,ICT4,Web Development (Front-End),17 yrs,1 yr,"$308,000","Seattle, WA"
Apple,"147,000",software-engineer,ICT5,Networking,20 yrs,6 yrs,"$538,000","Cupertino, CA"
Apple,"147,000",software-engineer,ICT3,Web Development (Front-End),6 yrs,5 yrs,"$260,000","Cupertino, CA"
Apple,"147,000",software-engineer,ICT4,Security,8 yrs,1 yr,"$372,000","Seattle, WA"
Apple,"147,000",software-engineer,ICT4,Full Stack,7 yrs,1 yr,"$210,000","Austin, TX"
Apple,"147,000",software-engineer,ICT2,Full Stack,1 yr,0 yrs,"$190,000","San Francisco, CA"
Apple,"147,000",software-engineer,ICT2,Data,0 yrs,0 yrs,"$176,750","New York, NY"
Apple,"147,000",software-engineer,ICT4,Full Stack,13 yrs,1 yr,"$117,626","Hyderabad, TS, India"
Apple,"147,000",software-engineer,ICT3,iOS,7 yrs,3 yrs,"$190,000","Los Angeles, CA"
Apple,"147,000",software-engineer,ICT5,iOS,7 yrs,3 yrs,"$420,000","Los Angeles, CA"
Apple,"147,000",hardware-engineer,ICT5,ASIC Design,17 yrs,10 yrs,"$585,000","San Francisco, CA"
Apple,"147,000",hardware-engineer,ICT3,Validation,3 yrs,3 yrs,"$230,000","Cupertino, CA"
Apple,"147,000",hardware-engineer,ICT4,Imaging,13 yrs,2 yrs,"$362,000","Herzliyya, TA, Israel"
Apple,"147,000",hardware-engineer,ICT2,System Design,0 yrs,0 yrs,"$185,000","Cupertino, CA"
Apple,"147,000",hardware-engineer,ICT5,Verification,17 yrs,2 yrs,"$610,000","San Francisco, CA"
Apple,"147,000",hardware-engineer,ICT4,Process Development,9 yrs,3 yrs,"$173,000","Shanghai, SH, China"
Apple,"147,000",hardware-engineer,ICT5,ASIC Design,11 yrs,9 yrs,"$591,000","Cupertino, CA"
Apple,"147,000",hardware-engineer,ICT3,Ops,5 yrs,2 yrs,"$224,000","Cupertino, CA"
Apple,"147,000",hardware-engineer,ICT4,Imaging,5 yrs,5 yrs,"$385,000","Cupertino, CA"
Apple,"147,000",hardware-engineer,ICT2,Validation,0 yrs,0 yrs,"$181,500","San Francisco, CA"
Apple,"147,000",mechanical-engineer,ICT2,Engineering,13 yrs,8 yrs,"$410,000","San Francisco, CA"
Apple,"147,000",mechanical-engineer,ICT4,Mechanical Engineer,3 yrs,1 yr,"$263,500","Cupertino, CA"
Apple,"147,000",mechanical-engineer,ICT2,HWT,1 yr,0 yrs,"$164,500","San Diego, CA"
Apple,"147,000",mechanical-engineer,ICT3,Product Design,3 yrs,3 yrs,"$252,300","Cupertino, CA"
Apple,"147,000",mechanical-engineer,ICT3,Product Design,3 yrs,3 yrs,"$252,300","Cupertino, CA"
Apple,"147,000",mechanical-engineer,ICT4,Operations,11 yrs,4 yrs,"$293,000","San Francisco, CA"
Apple,"147,000",mechanical-engineer,ICT4,Manufacturing,6 yrs,4 yrs,"$252,000","Cupertino, CA"
Apple,"147,000",mechanical-engineer,ICT4,Product Design,20 yrs,10 yrs,"$347,000","Cupertino, CA"
Apple,"147,000",mechanical-engineer,ICT4,Product Design,2 yrs,2 yrs,"$313,000","Cupertino, CA"
Apple,"147,000",mechanical-engineer,ICT4,Product Design,13 yrs,9 yrs,"$328,000","Cupertino, CA"
Apple,"147,000",software-engineering-manager,M3,Software,10 yrs,4 yrs,"$510,000","Cupertino, CA"
Apple,"147,000",software-engineering-manager,M2,Distributed Systems (Back-End),17 yrs,4 yrs,"$465,000","San Francisco, CA"
Apple,"147,000",software-engineering-manager,M3,ML / AI,12 yrs,10 yrs,"$610,000","Cupertino, CA"
Apple,"147,000",software-engineering-manager,M1,Software,11 yrs,4 yrs,"$390,000","Cupertino, CA"
Apple,"147,000",software-engineering-manager,M2,Data,12 yrs,4 yrs,"$584,000","Cupertino, CA"
Apple,"147,000",software-engineering-manager,M2,General,15 yrs,8 yrs,"$600,000","San Francisco, CA"
Apple,"147,000",software-engineering-manager,M2,Testing (SDET),17 yrs,15 yrs,"$385,000","Cupertino, CA"
Apple,"147,000",software-engineering-manager,M2,Testing (SDET),18 yrs,15 yrs,"$700,000","Cupertino, CA"
Apple,"147,000",software-engineering-manager,M1,AR / VR,9 yrs,9 yrs,"$362,000","Cupertino, CA"
Apple,"147,000",data-scientist,ICT4,General,6 yrs,1 yr,"$245,000","New York, NY"
Apple,"147,000",data-scientist,ICT4,AMP,5 yrs,1 yr,"$278,500","New York, NY"
Apple,"147,000",data-scientist,ICT4,Other,12 yrs,3 yrs,"$126,600","Hyderabad, TS, India"
Apple,"147,000",data-scientist,ICT4,Analytics,4 yrs,4 yrs,"$356,000","Cupertino, CA"
Apple,"147,000",data-scientist,ICT4,Services,15 yrs,8 yrs,"$340,000","Seattle, WA"
Apple,"147,000",data-scientist,ICT3,ML,8 yrs,2 yrs,"$248,000","Cupertino, CA"
Apple,"147,000",data-scientist,ICT4,Analytics,10 yrs,2 yrs,"$258,000","Cupertino, CA"
Apple,"147,000",data-scientist,ICT4,Data,9 yrs,1 yr,"$280,000","Austin, TX"
Apple,"147,000",data-scientist,ICT2,Data Engineer,1 yr,1 yr,"$120,000","Cupertino, CA"
Apple,"147,000",data-scientist,ICT4,Machine Learning,9 yrs,4 yrs,"$375,000","Cupertino, CA"
Apple,"147,000",legal,ICT4,Legal,14 yrs,3 yrs,"$185,462","Shanghai, SH, China"
Apple,"147,000",legal,ICT4,Legal,14 yrs,3 yrs,"$177,000","Shanghai, SH, China"
Apple,"147,000",legal,ICT2,Software,10 yrs,5 yrs,"$475,000","San Francisco, CA"
Apple,"147,000",legal,ICT5,Wallet,12 yrs,2 yrs,"$300,000","Atlanta, GA"
Apple,"147,000",legal,ICT3,Ops,23 yrs,6 yrs,"$200,000","Cupertino, CA"
Apple,"147,000",legal,ICT5,Commercial,7 yrs,1 yr,"$215,000","Cupertino, CA"
Apple,"147,000",legal,ICT3,Counsel,9 yrs,2 yrs,"$260,000","Century City, CA"
Apple,"147,000",legal,ICT4,Legal,12 yrs,1 yr,"$194,179","Singapore, SG, Singapore"
Apple,"147,000",legal,ICT4,Legal,8 yrs,1 yr,"$192,992","London, EN, United Kingdom"
Apple,"147,000",legal,ICT4,hidden,20 yrs,6 yrs,"$217,000",San Francisco Bay Area 
Apple,"147,000",accountant,ICT4,Accounting,12 yrs,0 yrs,"$161,000","Austin, TX"
Apple,"147,000",accountant,ICT3,Tax,5 yrs,3 yrs,"$100,000","New York, NY"
Apple,"147,000",accountant,ICT4,Finance,8 yrs,2 yrs,"$120,000","New York, NY"
Apple,"147,000",accountant,ICT4,-,11+ yrs,11+ yrs,"$149,000","Austin, TX"
Apple,"147,000",accountant,IC,R2R,9 yrs,5 yrs,"$65,000","Austin, TX"
Apple,"147,000",accountant,1,General,5 yrs,5 yrs,"$120,000","Kuwait, KU, Kuwait"
Apple,"147,000",accountant,ICT3,Finance,6 yrs,2 yrs,"$130,000","Cupertino, CA"
Apple,"147,000",accountant,ICT4,-,17 yrs,10 yrs,"$141,000","Austin, TX"
Apple,"147,000",accountant,ICT3,Distributed Systems (Back-End),15 yrs,5 yrs,"$150,000","Santa Clara, CA"
Apple,"147,000",human-resources,ICT3,1,3 yrs,1 yr,"$4,124","Shanghai, SH, China"
Apple,"147,000",human-resources,ICT5,"Engineering, Recruiting",10 yrs,4 yrs,"$275,000","Cupertino, CA"
Apple,"147,000",human-resources,ICT2,HR,20 yrs,1 yr,"$300,000","Cupertino, CA"
Apple,"147,000",human-resources,ICT2,HR,20 yrs,1 yr,"$330,000","Cupertino, CA"
Apple,"147,000",human-resources,ICT3,Tech,3 yrs,3 yrs,"$50,396","Shanghai, SH, China"
Apple,"147,000",human-resources,ICT5,Talent,12 yrs,3 yrs,"$250,000","San Francisco, CA"
Apple,"147,000",human-resources,ICT3,Hareware Engerineers,5 yrs,2 yrs,"$62,000","Austin, TX"
Apple,"147,000",human-resources,ICT4,HR,14 yrs,2 yrs,"$115,000","Cork, CK, Ireland"
Apple,"147,000",human-resources,ICT4,Recruiting,4 yrs,1 yr,"$179,000","Cupertino, CA"
Apple,"147,000",marketing-operations,ICT3,Global Supply,3 yrs,3 yrs,"$198,000","San Francisco, CA"
Apple,"147,000",marketing-operations,ICT4,IC4,8 yrs,2 yrs,"$101,100","Singapore, SG, Singapore"
Apple,"147,000",marketing-operations,-,hidden,17 yrs,2 yrs,"$142,272","Cupertino, CA"
Apple,"147,000",marketing-operations,ICT3,Growth,4 yrs,1 yr,"$224,400","Los Angeles, CA"
Apple,"147,000",marketing-operations,ICT3,Ops,10 yrs,1 yr,"$250,000","Cupertino, CA"
Apple,"147,000",marketing-operations,ICT4,Support,5 yrs,1 yr,"$98,574","Toronto, ON, Canada"
Apple,"147,000",marketing-operations,ICT3,hidden,6 yrs,6 yrs,"$133,000","Cupertino, CA"
Apple,"147,000",marketing-operations,ICT3,-,3 yrs,1 yr,"$66,902","Shanghai, SH, China"
Apple,"147,000",marketing-operations,ICT2,Resourcing,20 yrs,4 yrs,"$315,000","Cupertino, CA"
Lyft,"5,000",software-engineering-manager,M2,Distributed Systems (Back-End),15 yrs,2 yrs,"$560,000","San Francisco, CA"
Lyft,"5,000",software-engineering-manager,M1,Site Reliability (SRE),18 yrs,1 yr,"$137,348","Mexico, DF, Mexico"
Lyft,"5,000",software-engineering-manager,D1,Full Stack,10 yrs,0 yrs,"$250,000","San Francisco, CA"
Lyft,"5,000",software-engineering-manager,M2,Mobile (iOS + Android),13 yrs,1 yr,"$780,000","San Francisco, CA"
Lyft,"5,000",software-engineering-manager,M1,General,10 yrs,3 yrs,"$524,000","San Francisco, CA"
Lyft,"5,000",software-engineering-manager,M1,Mobile (iOS + Android),12 yrs,5 yrs,"$429,500","San Francisco, CA"
Lyft,"5,000",software-engineering-manager,M1,Data,15 yrs,5 yrs,"$361,000","San Francisco, CA"
Lyft,"5,000",software-engineering-manager,M1,ML / AI,7 yrs,3 yrs,"$600,000","San Francisco, CA"
Lyft,"5,000",software-engineering-manager,M1,Full Stack,9 yrs,5 yrs,"$500,000","San Francisco, CA"
Lyft,"5,000",software-engineering-manager,D1,Distributed Systems (Back-End),15 yrs,6 yrs,"$970,000","San Francisco, CA"
Lyft,"5,000",business-analyst,T5,Analytics,6 yrs,3 yrs,"$260,000","San Francisco, CA"
Lyft,"5,000",business-analyst,T4,Data,4 yrs,1 yr,"$134,000","Arlington, VA"
Lyft,"5,000",business-analyst,T3,Data Analyst,2 yrs,1 yr,"$155,000","San Francisco, CA"
Lyft,"5,000",business-analyst,T5,Data Analyst,5 yrs,3 yrs,"$250,000","San Francisco, CA"
Lyft,"5,000",business-analyst,hidden,hidden,5-10 yrs,5-10 yrs,"$360,000","San Francisco, CA"
Lyft,"5,000",business-analyst,T3,Product Analytics,3 yrs,1 yr,"$164,000","New York, NY"
Lyft,"5,000",business-analyst,T3,Data business,6 yrs,0 yrs,"$185,000","San Francisco, CA"
Lyft,"5,000",business-analyst,T4,hidden,5 yrs,3 yrs,"$184,000","New York, NY"
Lyft,"5,000",business-analyst,T5,-,8 yrs,3 yrs,"$274,000","San Francisco, CA"
Facebook,"94,520",technical-program-manager,IC6,Data Center,17 yrs,9 yrs,"$592,000","Menlo Park, CA"
Facebook,"94,520",technical-program-manager,IC5,-,13 yrs,3 yrs,"$202,617","Singapore, SG, Singapore"
Facebook,"94,520",technical-program-manager,IC6,TPM,16 yrs,0 yrs,"$405,800","San Francisco, CA"
Facebook,"94,520",technical-program-manager,IC6,Infrastructure,14 yrs,7 yrs,"$434,000","San Francisco, CA"
Facebook,"94,520",technical-program-manager,IC5,Hardware,5 yrs,3 yrs,"$195,000",Phoenix 
Facebook,"94,520",technical-program-manager,IC7,Machine Learning,20 yrs,1 yr,"$1,025,000","Bellevue, WA"
Facebook,"94,520",technical-program-manager,IC6,ML,20 yrs,5 yrs,"$427,000","Seattle, WA"
Facebook,"94,520",technical-program-manager,IC5,AI,8 yrs,2 yrs,"$400,000","Seattle, WA"
Facebook,"94,520",technical-program-manager,IC5,Reality Labs,16 yrs,2 yrs,"$146,583","London, EN, United Kingdom"
Facebook,"94,520",technical-program-manager,IC6,Infra,10 yrs,3 yrs,"$335,000","Menlo Park, CA"
Facebook,"94,520",recruiter,-,Technical,12 yrs,3 yrs,"$150,000","Chicago, IL"
Facebook,"94,520",recruiter,IC5,Technical,6 yrs,3 yrs,"$130,000","San Francisco, CA"
Facebook,"94,520",recruiter,IC3,Technical,7 yrs,3 yrs,"$98,500","Austin, TX"
Facebook,"94,520",recruiter,IC5,Technical,9 yrs,1 yr,"$161,000","Seattle, WA"
Facebook,"94,520",recruiter,IC4,Marketing,6 yrs,3 yrs,"$125,000","New York, NY"
Facebook,"94,520",recruiter,IC5,Technical,12 yrs,5 yrs,"$181,000","Los Angeles, CA"
Facebook,"94,520",recruiter,IC6,Technical,15 yrs,8 yrs,"$265,000","San Francisco, CA"
Facebook,"94,520",recruiter,IC6,Technical,12 yrs,8 yrs,"$261,000","New York, NY"
Facebook,"94,520",recruiter,IC5,Technical,9 yrs,8 yrs,"$203,600","San Francisco, CA"
Facebook,"94,520",recruiter,IC6,Technical,13 yrs,5 yrs,"$300,000","San Francisco, CA"
Facebook,"94,520",customer-service,IC4,Helpdesk,7 yrs,2 yrs,"$151,100","Bellevue, WA"
Facebook,"94,520",customer-service,IC6,Operations,12 yrs,8 yrs,"$216,300","Austin, TX"
Facebook,"94,520",customer-service,IC5,Manager,12 yrs,1 yr,"$150,000","Chicago, IL"
Facebook,"94,520",customer-service,hidden,hidden,5-10 yrs,5-10 yrs,"$252,000","Austin, TX"
Facebook,"94,520",customer-service,IC4,Support,3 yrs,1 yr,"$175,736","Singapore, SG, Singapore"
Facebook,"94,520",customer-service,IC8,Operations,15 yrs,2 yrs,"$731,000","Menlo Park, CA"
Facebook,"94,520",customer-service,IC7,Analytics,20 yrs,10 yrs,"$306,000","Austin, TX"
Facebook,"94,520",customer-service,IC2,Project Management,3 yrs,1 yr,"$109,000","Sunnyvale, CA"
Facebook,"94,520",customer-service,M2,Analytics,25 yrs,10 yrs,"$310,000","Austin, TX"
Facebook,"94,520",financial-analyst,IC4,Finance,6 yrs,3 yrs,"$141,000","Austin, TX"
Facebook,"94,520",financial-analyst,IC5,Financial Analyst,10 yrs,2 yrs,"$123,335","Dublin, DN, Ireland"
Facebook,"94,520",financial-analyst,IC4,Finance,7 yrs,2 yrs,"$177,000","New York, NY"
Facebook,"94,520",financial-analyst,IC5,Finance,12 yrs,1 yr,"$212,000","Menlo Park, CA"
Facebook,"94,520",financial-analyst,hidden,hidden,5-10 yrs,5-10 yrs,"$278,000",San Francisco Bay Area 
Facebook,"94,520",financial-analyst,IC4,Finance,6 yrs,0 yrs,"$154,750","Austin, TX"
Facebook,"94,520",financial-analyst,IC3,Other,7 yrs,3 yrs,"$137,422","London, EN, United Kingdom"
Facebook,"94,520",financial-analyst,IC5,FP&A,10 yrs,2 yrs,"$205,000","San Francisco, CA"
Facebook,"94,520",financial-analyst,IC4,Finance Associate,8 yrs,0 yrs,"$141,875","Seattle, WA"
Facebook,"94,520",financial-analyst,L1,Meta,2 yrs,2 yrs,"$84,784","London, EN, United Kingdom"
Microsoft,"182,268",solution-architect,Solution Architect II,solution,13 yrs,12 yrs,"$115,103","Sydney, NS, Australia"
Microsoft,"182,268",solution-architect,64,Azure Infra,22 yrs,3 yrs,"$265,000","Los Angeles, CA"
Microsoft,"182,268",solution-architect,Senior Solution Architect,Azure,11 yrs,8 yrs,"$242,238","Minneapolis, MN"
Microsoft,"182,268",solution-architect,Senior Solution Architect,Data & AI,9 yrs,1 yr,"$261,000","New York, NY"
Microsoft,"182,268",solution-architect,Senior Solution Architect,Powerplatform,10 yrs,2 yrs,"$195,000","Minneapolis, MN"
Microsoft,"182,268",solution-architect,64,"Azure,Security",17 yrs,12 yrs,"$249,000","Redmond, WA"
Microsoft,"182,268",solution-architect,Principal Solution Architect,CSA,23 yrs,16 yrs,"$309,000","Seattle, WA"
Microsoft,"182,268",solution-architect,Solution Architect II,-,15 yrs,2 yrs,"$145,400","Dallas, TX"
Microsoft,"182,268",solution-architect,64,Cybersecurity,15 yrs,2 yrs,"$297,851","Washington, DC"
Microsoft,"182,268",solution-architect,62,Azure,9 yrs,6 yrs,"$146,850","London, EN, United Kingdom"
Microsoft,"182,268",marketing,62,hidden,3 yrs,2 yrs,"$151,000","Redmond, WA"
Microsoft,"182,268",marketing,64,Marketing,17 yrs,3 yrs,"$254,275","Redmond, WA"
Microsoft,"182,268",marketing,63,Cloud,7 yrs,3 yrs,"$266,471","Redmond, WA"
Microsoft,"182,268",marketing,63,Product Marketing,15 yrs,10 yrs,"$200,000","Redmond, WA"
Microsoft,"182,268",marketing,64,hidden,14 yrs,1 yr,"$286,051","Singapore, SG, Singapore"
Microsoft,"182,268",marketing,65,Business Planning,20 yrs,4 yrs,"$308,000","Seattle, WA"
Microsoft,"182,268",marketing,63,Events,10 yrs,7 yrs,"$201,000","Redmond, WA"
Microsoft,"182,268",marketing,hidden,hidden,11+ yrs,11+ yrs,"$288,600","New York, NY"
Microsoft,"182,268",marketing,62,Growth,7 yrs,2 yrs,"$178,600","Seattle, WA"
Microsoft,"182,268",marketing,62,Marketing,7 yrs,2 yrs,"$219,000","Redmond, WA"
Microsoft,"182,268",product-design-manager,67,User Interfaces,20 yrs,6 yrs,"$505,000","Bloomington, IN"
Microsoft,"182,268",product-design-manager,65,Video,20 yrs,8 yrs,"$367,000","Redmond, WA"
Microsoft,"182,268",product-design-manager,69,Design,25 yrs,15 yrs,"$1,245,000","Redmond, WA"
Microsoft,"182,268",product-design-manager,67,Design,24 yrs,12 yrs,"$620,000","Seattle, WA"
Microsoft,"182,268",product-design-manager,65,User Experience,20 yrs,10 yrs,"$360,000","Seattle, WA"
Microsoft,"182,268",product-design-manager,65,AI,14 yrs,1 yr,"$336,400","Redmond, WA"
Microsoft,"182,268",product-design-manager,64,Marketing,20 yrs,12 yrs,"$240,000","Seattle, WA"
Microsoft,"182,268",product-design-manager,Principal Product Designer,User Experience (UX),12 yrs,2 yrs,"$322,000","Seattle, WA"
Microsoft,"182,268",product-design-manager,65,Cloud,13 yrs,3 yrs,"$332,000","Mountain View, CA"
Microsoft,"182,268",product-design-manager,65,hidden,20 yrs,10 yrs,"$281,000","Redmond, WA"
Microsoft,"182,268",technical-writer,64,Azure,26 yrs,19 yrs,"$294,000","Redmond, WA"
Microsoft,"182,268",technical-writer,61,Windows 11,10 yrs,3 yrs,"$170,000","New York, NY"
Microsoft,"182,268",technical-writer,63,General,25 yrs,3 yrs,"$215,300","Chicago, IL"
Microsoft,"182,268",technical-writer,62,Kubernetes,3 yrs,3 yrs,"$220,000","Los Angeles, CA"
Microsoft,"182,268",technical-writer,64,Azure,25 yrs,15 yrs,"$230,000","Raleigh, NC"
Microsoft,"182,268",technical-writer,L1,Cloud,3 yrs,3 yrs,"$78,152","Tel Aviv, TA, Israel"
Microsoft,"182,268",technical-writer,64,Azure,37 yrs,17 yrs,"$252,411","Seattle, WA"
Microsoft,"182,268",technical-writer,64,-,10 yrs,3 yrs,"$243,000","Redmond, WA"
Microsoft,"182,268",legal,61,Legal,8 yrs,4 yrs,"$234,000","New York, NY"
Microsoft,"182,268",legal,65,government affairs,20 yrs,5 yrs,"$190,384","Brussels, BU, Belgium"
Microsoft,"182,268",legal,66,Legal,11 yrs,2 yrs,"$401,000","Redmond, WA"
Microsoft,"182,268",legal,64,Compliance and Ethics,15 yrs,3 yrs,"$220,000","Redmond, WA"
Microsoft,"182,268",legal,65,-,12 yrs,1 yr,"$325,000","Redmond, WA"
Microsoft,"182,268",legal,65,Tech,10 yrs,5 yrs,"$280,000","Seattle, WA"
Microsoft,"182,268",legal,62,Risk Management,5 yrs,0 yrs,"$167,000","Redmond, WA"
Uber,"26,900",technical-program-manager,TPM II,hidden,11 yrs,2 yrs,"$59,993",hidden 
Uber,"26,900",technical-program-manager,L4,Integration,4 yrs,4 yrs,"$151,329","Chicago, IL"
Uber,"26,900",technical-program-manager,Staff TPM,Program Manager,20 yrs,3 yrs,"$375,000","San Francisco, CA"
Uber,"26,900",technical-program-manager,L4,Payments,7 yrs,1 yr,"$66,800","Bengaluru, KA, India"
Uber,"26,900",technical-program-manager,Senior TPM II,TPM,22 yrs,2 yrs,"$181,987","Bengaluru, KA, India"
Uber,"26,900",technical-program-manager,TPM II,Operations,6 yrs,5 yrs,"$102,875","Mexico, DF, Mexico"
